,Date,VTSMX,VTSMX Div,VUSTX,VUSTX Div,VEURX,VEURX Div,VPACX,VPACX Div,VEIEX,VEIEX Div,Enter 1,Shares 1,Enter 2,Shares 2,Enter 3,Shares 3,Capital
335,1997-01-27,18.32,0.0,9.69,0.0,16.4,0.0,9.48,0.0,12.92,0.0,VUSTX,367.74378262902627,VUSTX,367.74378262902627,VUSTX,367.74378262902627,10690.311761025794
336,1997-01-28,18.33,0.0,9.72,0.0,16.370001000000002,0.0,9.47,0.0,12.92,0.0,VUSTX,367.74378262902627,VUSTX,367.74378262902627,VUSTX,367.74378262902627,10723.408701462407
337,1997-01-29,18.459999,0.0,9.73,0.0,16.33,0.0,9.55,0.0,12.84,0.0,VUSTX,367.74378262902627,VUSTX,367.74378262902627,VUSTX,367.74378262902627,10734.441014941276
338,1997-01-30,18.68,0.0,9.75,0.0,16.440001000000002,0.0,9.45,0.0,12.89,0.0,VUSTX,367.74378262902627,VUSTX,367.74378262902627,VUSTX,367.74378262902627,10756.505641899019
339,1997-01-31,18.74,0.0,9.84,0.055,16.6,0.0,9.63,0.0,12.91,0.0,VUSTX,369.79926108884297,VUSTX,369.79926108884297,VUSTX,369.79926108884297,10916.474187342645
340,1997-02-03,18.75,0.0,9.89,0.0,16.58,0.0,9.59,0.0,12.97,0.0,VUSTX,369.79926108884297,VUSTX,369.79926108884297,VUSTX,369.79926108884297,10971.944076505972
341,1997-02-04,18.77,0.0,9.91,0.0,16.620001000000002,0.0,9.61,0.0,12.99,0.0,VUSTX,369.79926108884297,VUSTX,369.79926108884297,VUSTX,369.79926108884297,10994.132032171301
342,1997-02-05,18.530001000000002,0.0,9.89,0.0,16.77,0.0,9.46,0.0,13.05,0.0,VUSTX,369.79926108884297,VUSTX,369.79926108884297,VUSTX,369.79926108884297,10971.944076505972
343,1997-02-06,18.58,0.0,9.88,0.0,16.76,0.0,9.42,0.0,13.08,0.0,VUSTX,369.79926108884297,VUSTX,369.79926108884297,VUSTX,369.79926108884297,10960.850098673305
344,1997-02-07,18.77,0.0,9.92,0.0,16.780001000000002,0.0,9.33,0.0,13.13,0.0,VUSTX,369.79926108884297,VUSTX,369.79926108884297,VUSTX,369.79926108884297,11005.226010003968
345,1997-02-10,18.66,0.0,9.93,0.0,16.950001,0.0,9.51,0.0,13.17,0.0,VUSTX,369.79926108884297,VUSTX,369.79926108884297,VUSTX,369.79926108884297,11016.319987836632
346,1997-02-11,18.709999,0.0,9.92,0.0,16.879998999999998,0.0,9.49,0.0,13.18,0.0,VUSTX,369.79926108884297,VUSTX,369.79926108884297,VUSTX,369.79926108884297,11005.226010003968
347,1997-02-12,19.0,0.0,9.92,0.0,16.82,0.0,9.56,0.0,13.33,0.0,VUSTX,369.79926108884297,VUSTX,369.79926108884297,VUSTX,369.79926108884297,11005.226010003968
348,1997-02-13,19.200001,0.0,10.0,0.0,16.85,0.0,9.6,0.0,13.31,0.0,VUSTX,369.79926108884297,VUSTX,369.79926108884297,VUSTX,369.79926108884297,11093.977832665289
349,1997-02-14,19.15,0.0,10.04,0.0,16.9,0.0,9.66,0.0,13.27,0.0,VUSTX,369.79926108884297,VUSTX,369.79926108884297,VUSTX,369.79926108884297,11138.35374399595
350,1997-02-18,19.290001,0.0,10.04,0.0,16.809998999999998,0.0,9.6,0.0,13.32,0.0,VUSTX,369.79926108884297,VUSTX,369.79926108884297,VUSTX,369.79926108884297,11138.35374399595
351,1997-02-19,19.24,0.0,10.01,0.0,16.82,0.0,9.6,0.0,13.35,0.0,VUSTX,369.79926108884297,VUSTX,369.79926108884297,VUSTX,369.79926108884297,11105.071810497953
352,1997-02-20,19.02,0.0,9.96,0.0,16.809998999999998,0.0,9.83,0.0,13.4,0.0,VUSTX,369.79926108884297,VUSTX,369.79926108884297,VUSTX,369.79926108884297,11049.601921334628
353,1997-02-21,18.98,0.0,9.96,0.0,16.82,0.0,9.91,0.0,13.4,0.0,VUSTX,369.79926108884297,VUSTX,369.79926108884297,VUSTX,369.79926108884297,11049.601921334628
354,1997-02-24,19.129998999999998,0.0,9.93,0.0,16.93,0.0,9.93,0.0,13.45,0.0,VUSTX,369.79926108884297,VUSTX,369.79926108884297,VUSTX,369.79926108884297,11016.319987836632
355,1997-02-25,19.190001000000002,0.0,9.93,0.0,17.049999,0.0,9.96,0.0,13.53,0.0,VUSTX,369.79926108884297,VUSTX,369.79926108884297,VUSTX,369.79926108884297,11016.319987836632
356,1997-02-26,19.049999,0.0,9.79,0.0,16.92,0.0,9.89,0.0,13.46,0.0,VUSTX,369.79926108884297,VUSTX,369.79926108884297,VUSTX,369.79926108884297,10861.004298179318
357,1997-02-27,18.83,0.0,9.77,0.0,16.92,0.0,9.95,0.0,13.35,0.0,VUSTX,369.79926108884297,VUSTX,369.79926108884297,VUSTX,369.79926108884297,10838.816342513986
358,1997-02-28,18.719998999999998,0.0,9.78,0.049,16.809998999999998,0.0,9.83,0.0,13.3,0.0,VUSTX,371.6520385728259,VUSTX,371.6520385728259,VUSTX,371.6520385728259,10904.270811726712
359,1997-03-03,18.809998999999998,0.0,9.76,0.0,16.73,0.0,9.76,0.0,13.23,0.0,VUSTX,371.6520385728259,VUSTX,371.6520385728259,VUSTX,371.6520385728259,10881.971689412341
360,1997-03-04,18.76,0.0,9.73,0.0,16.870001000000002,0.0,9.75,0.0,13.18,0.0,VUSTX,371.6520385728259,VUSTX,371.6520385728259,VUSTX,371.6520385728259,10848.523005940788
361,1997-03-05,18.98,0.0,9.74,0.0,16.91,0.0,9.68,0.0,13.15,0.0,VUSTX,371.6520385728259,VUSTX,371.6520385728259,VUSTX,371.6520385728259,10859.672567097974
362,1997-03-06,18.93,0.0,9.7,0.0,17.059998999999998,0.0,9.57,0.0,13.17,0.0,VUSTX,371.6520385728259,VUSTX,371.6520385728259,VUSTX,371.6520385728259,10815.074322469234
363,1997-03-07,19.059998999999998,0.0,9.76,0.0,17.07,0.0,9.59,0.0,13.17,0.0,VUSTX,371.6520385728259,VUSTX,371.6520385728259,VUSTX,371.6520385728259,10881.971689412341
364,1997-03-10,19.23,0.0,9.76,0.0,17.309998999999998,0.0,9.59,0.0,13.25,0.0,VUSTX,371.6520385728259,VUSTX,371.6520385728259,VUSTX,371.6520385728259,10881.971689412341
365,1997-03-11,19.18,0.0,9.74,0.0,17.299999,0.0,9.65,0.0,13.29,0.0,VUSTX,371.6520385728259,VUSTX,371.6520385728259,VUSTX,371.6520385728259,10859.672567097974
366,1997-03-12,19.030001000000002,0.0,9.72,0.0,17.15,0.0,9.57,0.0,13.18,0.0,VUSTX,371.6520385728259,VUSTX,371.6520385728259,VUSTX,371.6520385728259,10837.373444783605
367,1997-03-13,18.73,0.0,9.62,0.0,17.049999,0.0,9.45,0.0,13.13,0.0,VUSTX,371.6520385728259,VUSTX,371.6520385728259,VUSTX,371.6520385728259,10725.877833211754
368,1997-03-14,18.799999,0.0,9.64,0.0,17.139999,0.0,9.43,0.0,13.06,0.0,VUSTX,371.6520385728259,VUSTX,371.6520385728259,VUSTX,371.6520385728259,10748.176955526127
369,1997-03-17,18.790001,0.0,9.63,0.0,16.959999,0.0,9.42,0.0,13.03,0.0,VUSTX,371.6520385728259,VUSTX,371.6520385728259,VUSTX,371.6520385728259,10737.02739436894
370,1997-03-18,18.65,0.0,9.63,0.0,16.889999,0.0,9.54,0.0,12.99,0.0,VUSTX,371.6520385728259,VUSTX,371.6520385728259,VUSTX,371.6520385728259,10737.02739436894
371,1997-03-19,18.540001,0.0,9.61,0.0,16.92,0.0,9.58,0.0,13.02,0.0,VUSTX,371.6520385728259,VUSTX,371.6520385728259,VUSTX,371.6520385728259,10714.72827205457
372,1997-03-20,18.5,0.0,9.62,0.0,16.59,0.0,9.52,0.0,12.97,0.0,VUSTX,371.6520385728259,VUSTX,371.6520385728259,VUSTX,371.6520385728259,10725.877833211754
373,1997-03-21,18.530001000000002,0.0,9.63,0.0,16.75,0.0,9.62,0.0,12.93,0.0,VUSTX,371.6520385728259,VUSTX,371.6520385728259,VUSTX,371.6520385728259,10737.02739436894
374,1997-03-24,18.610001,0.0,9.66,0.0,16.68,0.0,9.52,0.0,12.98,0.0,VUSTX,371.6520385728259,VUSTX,371.6520385728259,VUSTX,371.6520385728259,10770.476077840494
375,1997-03-25,18.5,0.1,9.64,0.0,16.870001000000002,0.03,9.57,0.0,13.04,0.0,VUSTX,371.6520385728259,VUSTX,371.6520385728259,VUSTX,371.6520385728259,10748.176955526127
376,1997-03-26,18.549999,0.0,9.6,0.0,17.059998999999998,0.0,9.61,0.0,13.0,0.0,VUSTX,371.6520385728259,VUSTX,371.6520385728259,VUSTX,371.6520385728259,10703.578710897385
377,1997-03-27,18.200001,0.0,9.51,0.0,17.27,0.0,9.56,0.0,12.99,0.0,VUSTX,371.6520385728259,VUSTX,371.6520385728259,VUSTX,371.6520385728259,10603.232660482723
378,1997-03-31,17.790001,0.0,9.5,0.055999999999999994,17.35,0.0,9.48,0.0,12.88,0.0,VEURX,204.6978029165374,VUSTX,373.8428295370446,VUSTX,373.8428295370446,10654.520641805771
379,1997-04-01,17.83,0.0,9.52,0.0,16.9,0.0,9.42,0.0,12.74,0.0,VEURX,204.6978029165374,VUSTX,373.8428295370446,VUSTX,373.8428295370446,10577.36034367481
380,1997-04-02,17.620001000000002,0.0,9.53,0.0,16.82,0.0,9.52,0.0,12.78,0.0,VEURX,204.6978029165374,VUSTX,373.8428295370446,VUSTX,373.8428295370446,10568.461376032228
381,1997-04-03,17.620001000000002,0.0,9.53,0.0,16.700001,0.0,9.51,0.0,12.69,0.0,VEURX,204.6978029165374,VUSTX,373.8428295370446,VUSTX,373.8428295370446,10543.897844380048
382,1997-04-04,17.809998999999998,0.0,9.47,0.0,16.73,0.0,9.38,0.0,12.76,0.0,VUSTX,361.62558002045097,VUSTX,373.8428295370446,VUSTX,373.8428295370446,10505.177434225297
383,1997-04-07,17.950001,0.0,9.53,0.0,16.77,0.0,9.24,0.0,12.8,0.0,VUSTX,361.62558002045097,VUSTX,373.8428295370446,VUSTX,373.8428295370446,10571.736108570967
384,1997-04-08,18.040001,0.0,9.51,0.0,16.75,0.0,9.32,0.0,12.83,0.0,VUSTX,361.62558002045097,VUSTX,373.8428295370446,VUSTX,373.8428295370446,10549.549883789077
385,1997-04-09,17.940001000000002,0.0,9.5,0.0,16.84,0.0,9.2,0.0,12.84,0.0,VUSTX,361.62558002045097,VUSTX,373.8428295370446,VUSTX,373.8428295370446,10538.456771398132
386,1997-04-10,17.870001000000002,0.0,9.5,0.0,16.860001,0.0,9.1,0.0,12.78,0.0,VUSTX,361.62558002045097,VUSTX,373.8428295370446,VUSTX,373.8428295370446,10538.456771398132
387,1997-04-11,17.43,0.0,9.44,0.0,16.719998999999998,0.0,9.17,0.0,12.72,0.0,VUSTX,361.62558002045097,VUSTX,373.8428295370446,VUSTX,373.8428295370446,10471.898097052459
388,1997-04-14,17.530001000000002,0.0,9.44,0.0,16.620001000000002,0.0,9.06,0.0,12.57,0.0,VUSTX,361.62558002045097,VUSTX,373.8428295370446,VUSTX,373.8428295370446,10471.898097052459
389,1997-04-15,17.74,0.0,9.53,0.0,16.799999,0.0,9.13,0.0,12.59,0.0,VUSTX,361.62558002045097,VUSTX,373.8428295370446,VUSTX,373.8428295370446,10571.736108570967
390,1997-04-16,17.889999,0.0,9.51,0.0,16.84,0.0,9.26,0.0,12.67,0.0,VUSTX,361.62558002045097,VUSTX,373.8428295370446,VUSTX,373.8428295370446,10549.549883789077
391,1997-04-17,17.870001000000002,0.0,9.54,0.0,16.93,0.0,9.29,0.0,12.62,0.0,VUSTX,361.62558002045097,VUSTX,373.8428295370446,VUSTX,373.8428295370446,10582.829220961912
392,1997-04-18,17.940001000000002,0.0,9.56,0.0,16.959999,0.0,9.4,0.0,12.64,0.0,VEURX,203.84084603987958,VUSTX,373.8428295370446,VUSTX,373.8428295370446,10605.015445743806
393,1997-04-21,17.77,0.0,9.52,0.0,17.07,0.0,9.54,0.0,12.68,0.0,VEURX,203.84084603987958,VUSTX,373.8428295370446,VUSTX,373.8428295370446,10597.530716286074
394,1997-04-22,18.030001000000002,0.0,9.57,0.0,17.049999,0.0,9.5,0.0,12.7,0.0,VEURX,203.84084603987958,VUSTX,373.8428295370446,VUSTX,373.8428295370446,10630.837978478135
395,1997-04-23,18.040001,0.0,9.53,0.0,17.139999,0.0,9.59,0.0,12.74,0.0,VEURX,203.84084603987958,VUSTX,373.8428295370446,VUSTX,373.8428295370446,10619.276228258761
396,1997-04-24,17.99,0.0,9.49,0.0,17.15,0.0,9.58,0.0,12.7,0.0,VEURX,203.84084603987958,VUSTX,373.8428295370446,VUSTX,373.8428295370446,10591.407414197041
397,1997-04-25,17.83,0.0,9.48,0.0,16.99,0.0,9.55,0.0,12.66,0.0,VEURX,203.84084603987958,VUSTX,373.8428295370446,VUSTX,373.8428295370446,10551.31602223992
398,1997-04-28,17.98,0.0,9.5,0.0,16.99,0.0,9.49,0.0,12.58,0.0,VEURX,203.84084603987958,VUSTX,373.8428295370446,VUSTX,373.8428295370446,10566.269735421401
399,1997-04-29,18.42,0.0,9.63,0.0,17.23,0.0,9.48,0.0,12.53,0.0,VEURX,203.84084603987958,VUSTX,373.8428295370446,VUSTX,373.8428295370446,10712.390674150605
400,1997-04-30,18.59,0.0,9.67,0.053,17.27,0.0,9.67,0.0,12.67,0.0,VEURX,203.84084603987958,VUSTX,375.8918129874545,VUSTX,375.8918129874545,10790.07907428609
401,1997-05-01,18.57,0.0,9.69,0.0,17.370001000000002,0.0,9.77,0.0,12.69,0.0,VEURX,203.84084603987958,VUSTX,375.8918129874545,VUSTX,375.8918129874545,10825.499035250421
402,1997-05-02,18.940001000000002,0.0,9.72,0.0,17.389999,0.0,9.84,0.0,12.78,0.0,VEURX,203.84084603987958,VUSTX,375.8918129874545,VUSTX,375.8918129874545,10852.128953268777
403,1997-05-05,19.35,0.0,9.72,0.0,17.51,0.0,9.86,0.0,12.84,0.0,VEURX,203.84084603987958,VUSTX,375.8918129874545,VUSTX,375.8918129874545,10876.590058634407
404,1997-05-06,19.290001,0.0,9.72,0.0,17.73,0.0,10.18,0.0,12.93,0.0,VEURX,203.84084603987958,VUSTX,375.8918129874545,VUSTX,375.8918129874545,10921.43504476318
405,1997-05-07,19.049999,0.0,9.66,0.0,17.77,0.0,10.18,0.0,12.91,0.0,VEURX,203.84084603987958,VUSTX,375.8918129874545,VUSTX,375.8918129874545,10884.48166104628
406,1997-05-08,19.15,0.0,9.7,0.0,17.82,0.0,10.22,0.0,12.95,0.0,VEURX,203.84084603987958,VUSTX,375.8918129874545,VUSTX,375.8918129874545,10924.74504838727
407,1997-05-09,19.24,0.0,9.73,0.0,18.02,0.0,10.27,0.0,13.02,0.0,VEURX,203.84084603987958,VUSTX,375.8918129874545,VUSTX,375.8918129874545,10988.066726374494
408,1997-05-12,19.5,0.0,9.74,0.0,18.16,0.0,10.55,0.0,13.04,0.0,VEURX,203.84084603987958,VUSTX,375.8918129874545,VUSTX,375.8918129874545,11024.122281079828
409,1997-05-13,19.42,0.0,9.7,0.0,18.299999,0.0,10.54,0.0,13.03,0.0,VEURX,203.84084603987958,VUSTX,375.8918129874545,VUSTX,375.8918129874545,11022.588450645566
410,1997-05-14,19.49,0.0,9.72,0.0,18.379998999999998,0.0,10.6,0.0,12.95,0.0,VEURX,203.84084603987958,VUSTX,375.8918129874545,VUSTX,375.8918129874545,11053.931390848256
411,1997-05-15,19.610001,0.0,9.74,0.0,18.4,0.0,10.64,0.0,12.88,0.0,VEURX,203.84084603987958,VUSTX,375.8918129874545,VUSTX,375.8918129874545,11073.044084129397
412,1997-05-16,19.389999,0.0,9.71,0.0,18.5,0.0,10.77,0.0,12.89,0.0,VEURX,203.84084603987958,VUSTX,375.8918129874545,VUSTX,375.8918129874545,11070.87465995414
413,1997-05-19,19.450001,0.0,9.7,0.0,18.35,0.0,10.78,0.0,12.87,0.0,VEURX,203.84084603987958,VUSTX,375.8918129874545,VUSTX,375.8918129874545,11032.780696788406
414,1997-05-20,19.620001000000002,0.0,9.7,0.0,18.34,0.0,10.94,0.0,12.95,0.0,VEURX,203.84084603987958,VUSTX,375.8918129874545,VUSTX,375.8918129874545,11030.742288328009
415,1997-05-21,19.610001,0.0,9.66,0.0,18.57,0.0,10.74,0.0,13.02,0.0,VEURX,203.84084603987958,VUSTX,375.8918129874545,VUSTX,375.8918129874545,11047.554337878184
416,1997-05-22,19.559998999999998,0.0,9.63,0.0,18.469998999999998,0.0,10.61,0.0,13.02,0.0,VEURX,203.84084603987958,VUSTX,375.8918129874545,VUSTX,375.8918129874545,11004.616540654104
417,1997-05-23,19.799999,0.0,9.64,0.0,18.540001,0.0,10.73,0.0,13.04,0.0,VEURX,203.84084603987958,VUSTX,375.8918129874545,VUSTX,375.8918129874545,11026.403643818336
418,1997-05-27,19.870001000000002,0.0,9.6,0.0,18.5,0.0,10.65,0.0,13.1,0.0,VEURX,203.84084603987958,VUSTX,375.8918129874545,VUSTX,375.8918129874545,10988.178461096899
419,1997-05-28,19.85,0.0,9.61,0.0,18.389999,0.0,10.85,0.0,13.13,0.0,VEURX,203.84084603987958,VUSTX,375.8918129874545,VUSTX,375.8918129874545,10973.273600451414
420,1997-05-29,19.799999,0.0,9.65,0.0,18.370001000000002,0.0,10.8,0.0,13.16,0.0,VEURX,203.84084603987958,VUSTX,375.8918129874545,VUSTX,375.8918129874545,10999.268536251308
421,1997-05-30,19.91,0.0,9.71,0.055,18.059998999999998,0.0,10.65,0.0,13.24,0.0,VEURX,203.84084603987958,VUSTX,378.02096331848537,VUSTX,378.02096331848537,11022.532583284365
422,1997-06-02,19.91,0.0,9.72,0.0,18.030001000000002,0.0,10.83,0.0,13.38,0.0,VEURX,203.84084603987958,VUSTX,378.02096331848537,VUSTX,378.02096331848537,11023.978184851232
423,1997-06-03,19.879998999999998,0.0,9.75,0.0,18.120001000000002,0.0,10.87,0.0,13.36,0.0,VEURX,203.84084603987958,VUSTX,378.02096331848537,VUSTX,378.02096331848537,11065.00511879393
424,1997-06-04,19.790001,0.0,9.74,0.0,18.129998999999998,0.0,10.9,0.0,13.36,0.0,VEURX,203.84084603987958,VUSTX,378.02096331848537,VUSTX,378.02096331848537,11059.482700306266
425,1997-06-05,19.879998999999998,0.0,9.74,0.0,18.23,0.0,10.93,0.0,13.38,0.0,VEURX,203.84084603987958,VUSTX,378.02096331848537,VUSTX,378.02096331848537,11079.866988751099
426,1997-06-06,20.17,0.0,9.84,0.0,18.389999,0.0,10.91,0.0,13.41,0.0,VEURX,203.84084603987958,VUSTX,378.02096331848537,VUSTX,378.02096331848537,11188.085512940332
427,1997-06-09,20.27,0.0,9.79,0.0,18.58,0.0,11.06,0.0,13.41,0.0,VEURX,203.84084603987958,VUSTX,378.02096331848537,VUSTX,378.02096331848537,11189.013381196904
428,1997-06-10,20.299999,0.0,9.78,0.0,18.6,0.0,11.09,0.0,13.34,0.0,VEURX,203.84084603987958,VUSTX,378.02096331848537,VUSTX,378.02096331848537,11185.529778851334
429,1997-06-11,20.379998999999998,0.0,9.79,0.0,18.639999,0.0,11.16,0.0,13.4,0.0,VEURX,203.84084603987958,VUSTX,378.02096331848537,VUSTX,378.02096331848537,11201.243628118453
430,1997-06-12,20.66,0.0,9.85,0.0,18.77,0.0,11.02,0.0,13.4,0.0,VEURX,203.84084603987958,VUSTX,378.02096331848537,VUSTX,378.02096331848537,11273.105657542701
431,1997-06-13,20.860001,0.0,9.89,0.0,18.870001000000002,0.0,11.0,0.0,13.35,0.0,VEURX,203.84084603987958,VUSTX,378.02096331848537,VUSTX,378.02096331848537,11323.731623053016
432,1997-06-16,20.870001000000002,0.0,9.91,0.0,18.889999,0.0,11.19,0.0,13.45,0.0,VEURX,203.84084603987958,VUSTX,378.02096331848537,VUSTX,378.02096331848537,11342.928870824859
433,1997-06-17,20.9,0.0,9.89,0.0,18.709999,0.0,11.15,0.0,13.44,0.0,VEURX,203.84084603987958,VUSTX,378.02096331848537,VUSTX,378.02096331848537,11291.116680004943
434,1997-06-18,20.82,0.0,9.91,0.0,18.75,0.0,11.13,0.0,13.47,0.0,VEURX,203.84084603987958,VUSTX,378.02096331848537,VUSTX,378.02096331848537,11314.391356220123
435,1997-06-19,21.02,0.0,9.92,0.0,18.9,0.0,11.11,0.0,13.57,0.0,VEURX,203.84084603987958,VUSTX,378.02096331848537,VUSTX,378.02096331848537,11352.527902392474
436,1997-06-20,21.01,0.0,9.95,0.0,18.91,0.0,11.1,0.0,13.66,0.0,VEURX,203.84084603987958,VUSTX,378.02096331848537,VUSTX,378.02096331848537,11377.247568651981
437,1997-06-23,20.629998999999998,0.0,9.92,0.0,18.99,0.0,11.05,0.0,13.71,0.0,VEURX,203.84084603987958,VUSTX,378.02096331848537,VUSTX,378.02096331848537,11370.873578536062
438,1997-06-24,20.959999,0.0,9.91,0.0,19.030001000000002,0.0,11.09,0.0,13.69,0.0,VEURX,203.84084603987958,VUSTX,378.02096331848537,VUSTX,378.02096331848537,11371.466996952135
439,1997-06-25,20.76,0.06,9.88,0.0,19.280001000000002,0.0,11.32,0.0,13.76,0.0,VEURX,203.84084603987958,VUSTX,378.02096331848537,VUSTX,378.02096331848537,11399.745950662997
440,1997-06-26,20.65,0.0,9.83,0.0,19.299999,0.0,11.36,0.0,13.79,0.0,VEURX,203.84084603987958,VUSTX,378.02096331848537,VUSTX,378.02096331848537,11366.020263570254
441,1997-06-27,20.75,0.0,9.87,0.0,19.209999,0.0,11.22,0.0,13.78,0.0,VEURX,203.84084603987958,VUSTX,378.02096331848537,VUSTX,378.02096331848537,11377.916264492142
442,1997-06-30,20.719998999999998,0.0,9.83,0.053,19.01,0.0,11.31,0.0,13.76,0.0,VPACX,334.4231312753107,VEURX,198.96505074822537,VTSMX,182.5446813353497,11346.976844171293
443,1997-07-01,20.85,0.0,9.88,0.0,19.299999,0.0,11.14,0.0,13.89,0.0,VPACX,334.4231312753107,VEURX,198.96505074822537,VTSMX,182.5446813353497,11371.555568724703
444,1997-07-02,21.1,0.0,9.91,0.0,19.299999,0.0,11.19,0.0,14.0,0.0,VPACX,334.4231312753107,VEURX,198.96505074822537,VTSMX,182.5446813353497,11433.912895622305
445,1997-07-03,21.35,0.0,10.0,0.0,19.74,0.0,11.21,0.0,14.02,0.0,VPACX,334.4231312753107,VEURX,198.96505074822537,VTSMX,182.5446813353497,11573.782349875919
446,1997-07-07,21.27,0.0,10.04,0.0,19.959999,0.0,11.06,0.0,14.01,0.0,VPACX,334.4231312753107,VEURX,198.96505074822537,VTSMX,182.5446813353497,11552.787417877353
447,1997-07-08,21.43,0.0,10.03,0.0,19.85,0.0,11.08,0.0,14.06,0.0,VPACX,334.4231312753107,VEURX,198.96505074822537,VTSMX,182.5446813353497,11566.79707289926
448,1997-07-09,21.23,0.0,10.06,0.0,19.91,0.0,11.02,0.0,13.98,0.0,VPACX,334.4231312753107,VEURX,198.96505074822537,VTSMX,182.5446813353497,11522.160651800565
449,1997-07-10,21.360001,0.0,10.05,0.0,19.860001,0.0,11.02,0.0,14.0,0.0,VPACX,334.4231312753107,VEURX,198.96505074822537,VTSMX,182.5446813353497,11535.943589346482
450,1997-07-11,21.450001,0.0,10.08,0.0,19.879998999999998,0.0,11.03,0.0,13.94,0.0,VPACX,334.4231312753107,VEURX,198.96505074822537,VTSMX,182.5446813353497,11559.695745064279
451,1997-07-14,21.51,0.0,10.06,0.0,19.91,0.0,11.12,0.0,13.8,0.0,VPACX,334.4231312753107,VEURX,198.96505074822537,VTSMX,182.5446813353497,11606.715475701994
452,1997-07-15,21.67,0.0,10.06,0.0,19.84,0.0,10.98,0.0,13.56,0.0,VPACX,334.4231312753107,VEURX,198.96505074822537,VTSMX,182.5446813353497,11575.175832784731
453,1997-07-16,21.92,0.0,10.12,0.0,20.15,0.0,11.06,0.0,13.67,0.0,VPACX,334.4231312753107,VEURX,198.96505074822537,VTSMX,182.5446813353497,11709.245019352544
454,1997-07-17,21.809998999999998,0.0,10.12,0.0,20.139999,0.0,11.12,0.0,13.6,0.0,VPACX,334.4231312753107,VEURX,198.96505074822537,VTSMX,182.5446813353497,11707.240460264959
455,1997-07-18,21.49,0.0,10.08,0.0,19.870001000000002,0.0,11.06,0.0,13.44,0.0,VPACX,334.4231312753107,VEURX,198.96505074822537,VTSMX,182.5446813353497,11575.04079113389
456,1997-07-21,21.42,0.0,10.06,0.0,19.58,0.0,11.05,0.0,13.4,0.0,VPACX,334.4231312753107,VEURX,198.96505074822537,VTSMX,182.5446813353497,11501.218368445627
457,1997-07-22,21.84,0.0,10.17,0.0,19.799999,0.0,11.02,0.0,13.55,0.0,VPACX,334.4231312753107,VEURX,198.96505074822537,VTSMX,182.5446813353497,11611.626552867774
458,1997-07-23,21.92,0.0,10.18,0.0,20.08,0.0,11.03,0.0,13.68,0.0,VPACX,334.4231312753107,VEURX,198.96505074822537,VTSMX,182.5446813353497,11685.284771861909
459,1997-07-24,21.98,0.0,10.17,0.0,19.870001000000002,0.0,11.09,0.0,13.72,0.0,VPACX,334.4231312753107,VEURX,198.96505074822537,VTSMX,182.5446813353497,11674.52037892647
460,1997-07-25,21.969998999999998,0.0,10.15,0.0,19.82,0.0,11.06,0.0,13.73,0.0,VPACX,334.4231312753107,VEURX,198.96505074822537,VTSMX,182.5446813353497,11652.713604127715
461,1997-07-28,21.92,0.0,10.18,0.0,19.719998999999998,0.0,11.06,0.0,13.83,0.0,VPACX,334.4231312753107,VEURX,198.96505074822537,VTSMX,182.5446813353497,11623.689848565755
462,1997-07-29,22.040001,0.0,10.22,0.0,19.73,0.0,11.05,0.0,13.92,0.0,VPACX,334.4231312753107,VEURX,198.96505074822537,VTSMX,182.5446813353497,11644.241011030459
463,1997-07-30,22.280001000000002,0.0,10.27,0.0,19.9,0.0,10.95,0.0,13.94,0.0,VPACX,334.4231312753107,VEURX,198.96505074822537,VTSMX,182.5446813353497,11688.43348005061
464,1997-07-31,22.33,0.0,10.3,0.054000000000000006,19.9,0.0,11.01,0.0,13.97,0.0,VPACX,334.4231312753107,VEURX,198.96505074822537,VTSMX,182.5446813353497,11717.625919449214
465,1997-08-01,22.209999,0.0,10.13,0.0,19.709999,0.0,10.86,0.0,13.82,0.0,VUSTX,358.52272513819094,VEURX,198.96505074822537,VTSMX,182.5446813353497,11607.75334684578
466,1997-08-04,22.280001000000002,0.0,10.12,0.0,19.43,0.0,10.73,0.0,13.76,0.0,VUSTX,358.52272513819094,VEURX,198.96505074822537,VTSMX,182.5446813353497,11561.236597132785
467,1997-08-05,22.360001,0.0,10.11,0.0,19.41,0.0,10.58,0.0,13.69,0.0,VUSTX,358.52272513819094,VEURX,198.96505074822537,VTSMX,182.5446813353497,11568.275643373265
468,1997-08-06,22.530001000000002,0.0,10.13,0.0,19.58,0.0,10.75,0.0,13.86,0.0,VUSTX,358.52272513819094,VEURX,198.96505074822537,VTSMX,182.5446813353497,11640.302752330237
469,1997-08-07,22.360001,0.0,10.11,0.0,19.790001,0.0,10.7,0.0,13.76,0.0,VUSTX,358.52272513819094,VEURX,198.96505074822537,VTSMX,182.5446813353497,11643.882561622642
470,1997-08-08,21.959999,0.0,9.95,0.0,19.68,0.0,10.93,0.0,13.63,0.0,VUSTX,358.52272513819094,VEURX,198.96505074822537,VTSMX,182.5446813353497,11491.614333429674
471,1997-08-11,22.0,0.0,9.96,0.0,19.620001000000002,0.0,10.63,0.0,13.44,0.0,VUSTX,358.52272513819094,VEURX,198.96505074822537,VTSMX,182.5446813353497,11490.563826399308
472,1997-08-12,21.809998999999998,0.0,9.93,0.0,19.65,0.0,10.69,0.0,13.36,0.0,VUSTX,358.52272513819094,VEURX,198.96505074822537,VTSMX,182.5446813353497,11451.093225204158
