,Date,VTSMX,VTSMX Div,VEURX,VEURX Div,VPACX,VPACX Div,VUSTX,VUSTX Div,VEIEX,VEIEX Div,Enter 1,Shares 1,Enter 2,Shares 2,Capital
1139,2000-04-04,33.549999,0.0,28.41,0.0,12.03,0.0,10.33,0.0,11.93,0.0,VPACX,733.1210059776909,VTSMX,260.22916884367174,17550.134056387637
1140,2000-04-05,33.540001000000004,0.0,28.09,0.0,11.95,0.0,10.31,0.0,11.8,0.0,VPACX,733.1210059776909,VTSMX,260.22916884367174,17488.882604679326
1141,2000-04-06,34.029999,0.0,28.52,0.0,11.8,0.0,10.31,0.0,12.04,0.0,VPACX,733.1210059776909,VTSMX,260.22916884367174,17506.42622605773
1142,2000-04-07,34.5,0.0,28.85,0.0,11.8,0.0,10.39,0.0,12.21,0.0,VPACX,733.1210059776909,VTSMX,260.22916884367174,17628.734195643425
1143,2000-04-10,33.869999,0.0,28.85,0.0,11.87,0.0,10.4,0.0,12.16,0.0,VPACX,733.1210059776909,VTSMX,260.22916884367174,17516.108029461182
1144,2000-04-11,33.599998,0.0,28.4,0.0,11.79,0.0,10.31,0.0,11.94,0.0,VPACX,733.1210059776909,VTSMX,260.22916884367174,17387.196213166008
1145,2000-04-12,32.669998,0.0,28.23,0.0,11.94,0.0,10.24,0.0,11.9,0.0,VPACX,733.1210059776909,VTSMX,260.22916884367174,17255.151237038048
1146,2000-04-13,32.07,0.0,28.190001000000002,0.0,11.7,0.0,10.29,0.0,11.66,0.0,VPACX,733.1210059776909,VTSMX,260.22916884367174,16923.065214755537
1147,2000-04-14,30.0,0.0,27.450001,0.0,11.44,0.0,10.31,0.0,11.33,0.0,VPACX,733.1210059776909,VUSTX,757.2138763637392,16193.779373694935
1148,2000-04-17,30.9,0.0,27.059998999999998,0.0,11.06,0.0,10.19,0.0,10.72,0.0,VPACX,733.1210059776909,VUSTX,757.2138763637392,15824.327726259762
1149,2000-04-18,32.060001,0.0,27.25,0.0,11.32,0.0,10.18,0.0,10.99,0.0,VPACX,733.1210059776909,VUSTX,757.2138763637392,16007.367049050326
1150,2000-04-19,31.799999,0.0,27.360001,0.0,11.42,0.0,10.27,0.0,10.98,0.0,VPACX,733.1210059776909,VUSTX,757.2138763637392,16148.82839852083
1151,2000-04-20,31.870001000000002,0.0,27.52,0.0,11.43,0.0,10.27,0.0,11.02,0.0,VPACX,733.1210059776909,VTSMX,244.00960986024447,16156.159608580609
1152,2000-04-24,31.57,0.0,27.5,0.0,11.62,0.0,10.24,0.0,10.97,0.0,VPACX,733.1210059776909,VTSMX,244.00960986024447,16222.249472748685
1153,2000-04-25,32.73,0.0,27.469998999999998,0.0,11.63,0.0,10.17,0.0,11.17,0.0,VPACX,733.1210059776909,VTSMX,244.00960986024447,16512.631830246348
1154,2000-04-26,32.349998,0.0,27.610001,0.0,11.55,0.0,10.16,0.0,11.2,0.0,VPACX,733.1210059776909,VTSMX,244.00960986024447,16361.25801000202
1155,2000-04-27,32.580002,0.0,27.059998999999998,0.0,11.47,0.0,10.1,0.0,11.22,0.0,VPACX,733.1210059776909,VTSMX,244.00960986024447,16358.731515830099
1156,2000-04-28,32.580002,0.0,27.57,0.0,11.35,0.0,10.12,0.052000000000000005,11.28,0.0,VUSTX,822.2256341745841,VTSMX,244.00960986024447,16270.756995112775
1157,2000-05-01,33.029999,0.0,27.49,0.0,11.53,0.0,10.11,0.0,11.28,0.0,VUSTX,822.2256341745841,VTSMX,244.00960986024447,16372.33833117931
1158,2000-05-02,32.380001,0.0,27.98,0.0,11.58,0.0,10.05,0.0,11.34,0.0,VUSTX,822.2256341745841,VTSMX,244.00960986024447,16164.399034738897
1159,2000-05-03,31.709999,0.0,27.1,0.0,11.56,0.0,9.95,0.0,11.14,0.0,VUSTX,822.2256341745841,VTSMX,244.00960986024447,15918.689544695855
1160,2000-05-04,31.73,0.0,27.049999,0.0,11.61,0.0,9.87,0.0,11.07,0.0,VUSTX,822.2256341745841,VTSMX,244.00960986024447,15857.791930168702
1161,2000-05-05,32.220001,0.0,27.15,0.0,11.58,0.0,9.83,0.0,11.05,0.0,VPACX,697.9687378183214,VTSMX,244.00960986024447,15944.467857642849
1162,2000-05-08,31.93,0.0,26.98,0.0,11.49,0.0,9.77,0.0,10.87,0.0,VPACX,697.9687378183214,VTSMX,244.00960986024447,15810.887640370118
1163,2000-05-09,31.58,0.0,26.809998999999998,0.0,11.27,0.0,9.82,0.0,10.81,0.0,VPACX,697.9687378183214,VTSMX,244.00960986024447,15571.931154599002
1164,2000-05-10,30.790001,0.0,26.530001000000002,0.0,11.24,0.0,9.87,0.0,10.69,0.0,VPACX,697.9687378183214,VTSMX,244.00960986024447,15358.22474468447
1165,2000-05-11,31.4,0.0,26.780001000000002,0.0,10.97,0.0,9.89,0.0,10.67,0.0,VPACX,697.9687378183214,VTSMX,244.00960986024447,15318.618803478661
1166,2000-05-12,31.67,0.0,27.43,0.0,11.18,0.0,9.82,0.0,10.78,0.0,VUSTX,794.6324326689239,VUSTX,786.9434159138435,15531.074833082777
1167,2000-05-15,32.360001000000004,0.0,27.219998999999998,0.0,11.1,0.0,9.87,0.0,10.84,0.0,VUSTX,794.6324326689239,VUSTX,786.9434159138435,15610.153625511914
1168,2000-05-16,32.75,0.0,27.450001,0.0,11.16,0.0,9.91,0.0,11.0,0.0,VUSTX,794.6324326689239,VUSTX,786.9434159138435,15673.416659455226
1169,2000-05-17,32.32,0.0,26.67,0.0,11.07,0.0,9.86,0.0,10.8,0.0,VUSTX,794.6324326689239,VUSTX,786.9434159138435,15594.337867026086
1170,2000-05-18,32.0,0.0,26.780001000000002,0.0,11.0,0.0,9.78,0.0,10.65,0.0,VUSTX,794.6324326689239,VUSTX,786.9434159138435,15467.811799139465
1171,2000-05-19,31.27,0.0,25.959999,0.0,11.04,0.0,9.81,0.0,10.47,0.0,VUSTX,794.6324326689239,VUSTX,786.9434159138435,15515.25907459695
1172,2000-05-22,31.059998999999998,0.0,25.82,0.0,10.71,0.0,9.87,0.0,10.25,0.0,VUSTX,794.6324326689239,VUSTX,786.9434159138435,15610.153625511914
1173,2000-05-23,30.379998999999998,0.0,26.1,0.0,10.78,0.0,9.86,0.0,10.15,0.0,VUSTX,794.6324326689239,VUSTX,786.9434159138435,15594.337867026086
1174,2000-05-24,30.85,0.0,25.82,0.0,10.67,0.0,9.85,0.0,10.18,0.0,VUSTX,794.6324326689239,VUSTX,786.9434159138435,15578.522108540259
1175,2000-05-25,30.469998999999998,0.0,26.35,0.0,10.72,0.0,9.94,0.0,10.22,0.0,VUSTX,794.6324326689239,VUSTX,786.9434159138435,15720.863934912708
1176,2000-05-26,30.4,0.0,26.620001000000002,0.0,10.67,0.0,9.98,0.0,10.23,0.0,VUSTX,794.6324326689239,VUSTX,786.9434159138435,15784.12696885602
1177,2000-05-30,31.530001000000002,0.0,27.440001000000002,0.0,10.99,0.0,9.94,0.0,10.54,0.0,VUSTX,794.6324326689239,VUSTX,786.9434159138435,15720.863934912708
1178,2000-05-31,31.469998999999998,0.0,27.41,0.0,10.68,0.0,10.02,0.054000000000000006,10.68,0.0,VUSTX,798.9148829048643,VUSTX,791.1844283349361,15932.795098622799
1179,2000-06-01,32.23,0.0,27.879998999999998,0.0,10.75,0.0,10.1,0.0,10.89,0.0,VUSTX,798.9148829048643,VUSTX,791.1844283349361,16060.003043521983
1180,2000-06-02,33.119999,0.0,28.950001,0.0,11.15,0.0,10.13,0.0,11.28,0.0,VUSTX,798.9148829048643,VTSMX,241.9896890405372,16107.70602285918
1181,2000-06-05,32.98,0.0,28.709999,0.0,11.26,0.0,10.16,0.0,11.33,0.0,VUSTX,798.9148829048643,VTSMX,241.9896890405372,16097.795154870339
1182,2000-06-06,32.720001,0.0,28.940001000000002,0.0,11.39,0.0,10.16,0.0,11.23,0.0,VUSTX,798.9148829048643,VTSMX,241.9896890405372,16034.878077709489
1183,2000-06-07,33.080002,0.0,28.719998999999998,0.0,11.35,0.0,10.18,0.0,11.24,0.0,VUSTX,798.9148829048643,VTSMX,241.9896890405372,16137.972905411867
1184,2000-06-08,32.880001,0.0,28.629998999999998,0.0,11.29,0.0,10.19,0.0,11.21,0.0,VUSTX,798.9148829048643,VTSMX,241.9896890405372,16097.56387444312
1185,2000-06-09,32.889998999999996,0.0,28.52,0.0,11.26,0.0,10.18,0.0,11.34,0.0,VUSTX,798.9148829048643,VTSMX,241.9896890405372,16091.994138525097
1186,2000-06-12,32.509997999999996,0.0,28.620001000000002,0.0,11.29,0.0,10.21,0.0,11.32,0.0,VUSTX,798.9148829048643,VTSMX,241.9896890405372,16024.00526118715
1187,2000-06-13,32.990002000000004,0.0,28.74,0.0,11.19,0.0,10.15,0.0,11.27,0.0,VUSTX,798.9148829048643,VTSMX,241.9896890405372,16092.226386911074
1188,2000-06-14,32.950001,0.0,29.0,0.0,11.08,0.0,10.19,0.0,11.35,0.0,VUSTX,798.9148829048643,VTSMX,241.9896890405372,16114.503152675956
1189,2000-06-15,33.110001000000004,0.0,28.65,0.0,10.88,0.0,10.17,0.0,11.16,0.0,VUSTX,798.9148829048643,VTSMX,241.9896890405372,16137.243205264345
1190,2000-06-16,32.869999,0.0,28.75,0.0,10.94,0.0,10.24,0.0,11.07,0.0,VUSTX,798.9148829048643,VTSMX,241.9896890405372,16135.08923771858
1191,2000-06-19,33.41,0.0,28.67,0.0,11.12,0.0,10.21,0.0,11.09,0.0,VUSTX,798.9148829048643,VTSMX,241.9896890405372,16241.796465303012
1192,2000-06-20,33.310001,0.0,28.799999,0.0,11.29,0.0,10.2,0.0,11.21,0.0,VUSTX,798.9148829048643,VTSMX,241.9896890405372,16209.608589559597
1193,2000-06-21,33.419998,0.0,28.290001,0.0,11.45,0.0,10.13,0.0,11.24,0.0,VUSTX,798.9148829048643,VTSMX,241.9896890405372,16180.30268758165
1194,2000-06-22,32.799999,0.0,27.99,0.0,11.49,0.0,10.12,0.0,11.16,0.0,VUSTX,798.9148829048643,VTSMX,241.9896890405372,16022.280173537158
1195,2000-06-23,32.419998,0.08,27.860001,0.0,11.38,0.0,10.06,0.0,11.04,0.0,VUSTX,798.9148829048643,VUSTX,781.7757862662107,15901.748131861015
1196,2000-06-26,32.720001,0.0,27.870001000000002,0.0,11.21,0.0,10.12,0.0,11.08,0.0,VUSTX,798.9148829048643,VUSTX,781.7757862662107,15996.589572011279
1197,2000-06-27,32.549999,0.0,27.860001,0.0,11.39,0.0,10.15,0.0,11.19,0.0,VUSTX,798.9148829048643,VUSTX,781.7757862662107,16044.010292086412
1198,2000-06-28,32.779999,0.0,28.02,0.0,11.47,0.0,10.12,0.0,11.25,0.0,VUSTX,798.9148829048643,VUSTX,781.7757862662107,15996.589572011279
1199,2000-06-29,32.540001000000004,0.0,27.549999,0.0,11.59,0.0,10.21,0.0,11.23,0.0,VUSTX,798.9148829048643,VUSTX,781.7757862662107,16138.851732236677
1200,2000-06-30,32.779999,0.0,28.030001000000002,0.0,11.51,0.0,10.2,0.05,11.34,0.0,VPACX,703.8262102086671,VUSTX,794.2195764217411,16202.079359003517
1201,2000-07-03,33.110001000000004,0.0,28.26,0.0,11.57,0.0,10.24,0.0,11.6,0.0,VPACX,703.8262102086671,VUSTX,794.2195764217411,16276.077714672909
1202,2000-07-05,32.59,0.0,28.209999,0.0,11.48,0.0,10.24,0.0,11.61,0.0,VPACX,703.8262102086671,VUSTX,794.2195764217411,16212.733355754128
1203,2000-07-06,32.880001,0.0,28.280001000000002,0.0,11.34,0.0,10.19,0.0,11.56,0.0,VPACX,703.8262102086671,VUSTX,794.2195764217411,16074.486707503826
1204,2000-07-07,33.369999,0.0,28.559998999999998,0.0,11.38,0.0,10.23,0.0,11.6,0.0,VUSTX,782.946458668097,VUSTX,794.2195764217411,16134.408538969044
1205,2000-07-10,33.32,0.0,28.58,0.0,11.57,0.0,10.22,0.0,11.66,0.0,VUSTX,782.946458668097,VUSTX,794.2195764217411,16118.636878618145
1206,2000-07-11,33.380001,0.0,28.5,0.0,11.54,0.0,10.22,0.0,11.49,0.0,VUSTX,782.946458668097,VUSTX,794.2195764217411,16118.636878618145
1207,2000-07-12,33.779999,0.0,28.530001000000002,0.0,11.41,0.0,10.21,0.0,11.58,0.0,VUSTX,782.946458668097,VUSTX,794.2195764217411,16102.865218267249
1208,2000-07-13,33.93,0.0,28.41,0.0,11.23,0.0,10.29,0.0,11.55,0.0,VUSTX,782.946458668097,VUSTX,794.2195764217411,16229.038501074432
1209,2000-07-14,34.25,0.0,28.540001,0.0,11.25,0.0,10.21,0.0,11.57,0.0,VUSTX,782.946458668097,VUSTX,794.2195764217411,16102.865218267249
1210,2000-07-17,34.290001000000004,0.0,28.639999,0.0,11.21,0.0,10.15,0.0,11.6,0.0,VUSTX,782.946458668097,VUSTX,794.2195764217411,16008.235256161857
1211,2000-07-18,33.849998,0.0,28.299999,0.0,11.01,0.0,10.16,0.0,11.51,0.0,VUSTX,782.946458668097,VUSTX,794.2195764217411,16024.006916512753
1212,2000-07-19,33.48,0.0,28.08,0.0,11.0,0.0,10.15,0.0,11.27,0.0,VUSTX,782.946458668097,VUSTX,794.2195764217411,16008.235256161857
1213,2000-07-20,33.919998,0.0,28.280001000000002,0.0,11.0,0.0,10.29,0.0,11.27,0.0,VUSTX,782.946458668097,VUSTX,794.2195764217411,16229.038501074432
1214,2000-07-21,33.48,0.0,28.07,0.0,10.86,0.0,10.32,0.0,11.33,0.0,VUSTX,782.946458668097,VUSTX,794.2195764217411,16276.353482127128
1215,2000-07-24,33.029999,0.0,28.129998999999998,0.0,10.76,0.0,10.29,0.0,11.14,0.0,VUSTX,782.946458668097,VUSTX,794.2195764217411,16229.038501074432
1216,2000-07-25,33.200001,0.0,28.280001000000002,0.0,10.7,0.0,10.3,0.0,11.11,0.0,VUSTX,782.946458668097,VUSTX,794.2195764217411,16244.810161425332
1217,2000-07-26,32.790001000000004,0.0,28.290001,0.0,10.71,0.0,10.29,0.0,11.11,0.0,VUSTX,782.946458668097,VUSTX,794.2195764217411,16229.038501074432
1218,2000-07-27,32.529999,0.0,27.780001000000002,0.0,10.54,0.0,10.33,0.0,10.99,0.0,VUSTX,782.946458668097,VUSTX,794.2195764217411,16292.125142478028
1219,2000-07-28,31.809998999999998,0.0,27.34,0.0,10.36,0.0,10.31,0.0,10.7,0.0,VUSTX,782.946458668097,VUSTX,794.2195764217411,16260.581821776232
1220,2000-07-31,32.139998999999996,0.0,27.559998999999998,0.0,10.4,0.0,10.3,0.052000000000000005,10.76,0.0,VUSTX,786.8991980710815,VUSTX,798.2292286522197,16326.822795250006
1221,2000-08-01,32.220001,0.0,27.370001000000002,0.0,10.54,0.0,10.34,0.0,10.8,0.0,VUSTX,786.8991980710815,VUSTX,798.2292286522197,16390.227932318936
1222,2000-08-02,32.240002000000004,0.0,27.25,0.0,10.61,0.0,10.34,0.0,10.83,0.0,VUSTX,786.8991980710815,VUSTX,798.2292286522197,16390.227932318936
1223,2000-08-03,32.57,0.0,26.67,0.0,10.56,0.0,10.38,0.0,10.77,0.0,VUSTX,786.8991980710815,VUSTX,798.2292286522197,16453.63306938787
1224,2000-08-04,32.849998,0.0,27.030001000000002,0.0,10.48,0.0,10.41,0.0,10.81,0.0,VUSTX,786.8991980710815,VUSTX,798.2292286522197,16501.18692218957
1225,2000-08-07,33.23,0.0,27.280001000000002,0.0,10.6,0.0,10.37,0.0,10.72,0.0,VUSTX,786.8991980710815,VUSTX,798.2292286522197,16437.781785120635
1226,2000-08-08,33.27,0.0,27.08,0.0,10.55,0.0,10.4,0.0,10.67,0.0,VUSTX,786.8991980710815,VUSTX,798.2292286522197,16485.335637922333
1227,2000-08-09,33.07,0.0,27.26,0.0,10.67,0.0,10.41,0.0,10.74,0.0,VUSTX,786.8991980710815,VUSTX,798.2292286522197,16501.18692218957
1228,2000-08-10,32.77,0.0,27.49,0.0,10.64,0.0,10.45,0.0,10.86,0.0,VUSTX,786.8991980710815,VUSTX,798.2292286522197,16564.592059258495
1229,2000-08-11,33.07,0.0,27.4,0.0,10.68,0.0,10.4,0.0,10.94,0.0,VUSTX,786.8991980710815,VUSTX,798.2292286522197,16485.335637922333
1230,2000-08-14,33.48,0.0,27.639999,0.0,10.61,0.0,10.43,0.0,11.05,0.0,VUSTX,786.8991980710815,VUSTX,798.2292286522197,16532.889490724032
1231,2000-08-15,33.330002,0.0,27.860001,0.0,10.71,0.0,10.41,0.0,11.02,0.0,VUSTX,786.8991980710815,VUSTX,798.2292286522197,16501.18692218957
1232,2000-08-16,33.27,0.0,27.940001000000002,0.0,10.76,0.0,10.39,0.0,11.06,0.0,VUSTX,786.8991980710815,VUSTX,798.2292286522197,16469.4843536551
1233,2000-08-17,33.650002,0.0,27.870001000000002,0.0,10.67,0.0,10.41,0.0,11.09,0.0,VUSTX,786.8991980710815,VUSTX,798.2292286522197,16501.18692218957
1234,2000-08-18,33.57,0.0,27.709999,0.0,10.73,0.0,10.44,0.0,10.93,0.0,VUSTX,786.8991980710815,VUSTX,798.2292286522197,16548.740774991264
1235,2000-08-21,33.720001,0.0,27.58,0.0,10.65,0.0,10.42,0.0,10.85,0.0,VUSTX,786.8991980710815,VUSTX,798.2292286522197,16517.038206456797
1236,2000-08-22,33.720001,0.0,27.459999,0.0,10.8,0.0,10.43,0.0,10.93,0.0,VUSTX,786.8991980710815,VUSTX,798.2292286522197,16532.889490724032
1237,2000-08-23,33.91,0.0,27.32,0.0,10.93,0.0,10.46,0.0,10.89,0.0,VUSTX,786.8991980710815,VUSTX,798.2292286522197,16580.44334352573
1238,2000-08-24,34.029999,0.0,27.43,0.0,10.98,0.0,10.48,0.0,10.88,0.0,VUSTX,786.8991980710815,VUSTX,798.2292286522197,16612.145912060198
1239,2000-08-25,34.02,0.0,27.59,0.0,11.1,0.0,10.48,0.0,10.92,0.0,VUSTX,786.8991980710815,VUSTX,798.2292286522197,16612.145912060198
1240,2000-08-28,34.18,0.0,27.540001,0.0,11.2,0.0,10.42,0.0,10.91,0.0,VUSTX,786.8991980710815,VUSTX,798.2292286522197,16517.038206456797
1241,2000-08-29,34.150002,0.0,27.35,0.0,11.2,0.0,10.39,0.0,10.94,0.0,VUSTX,786.8991980710815,VUSTX,798.2292286522197,16469.4843536551
1242,2000-08-30,34.099998,0.0,27.23,0.0,11.03,0.0,10.41,0.0,10.95,0.0,VUSTX,786.8991980710815,VUSTX,798.2292286522197,16501.18692218957
1243,2000-08-31,34.48,0.0,27.26,0.0,10.97,0.0,10.46,0.054000000000000006,10.93,0.0,VUSTX,790.9615839884658,VUSTX,802.3501061232733,16666.04027856879
1244,2000-09-01,34.599998,0.0,28.02,0.0,11.09,0.0,10.5,0.0,11.02,0.0,VUSTX,790.9615839884658,VUSTX,802.3501061232733,16729.77274617326
1245,2000-09-05,34.290001000000004,0.0,27.67,0.0,10.93,0.0,10.49,0.0,11.01,0.0,VUSTX,790.9615839884658,VUSTX,802.3501061232733,16713.839629272145
1246,2000-09-06,33.919998,0.0,27.299999,0.0,10.83,0.0,10.44,0.0,10.97,0.0,VUSTX,790.9615839884658,VUSTX,802.3501061232733,16634.174044766558
1247,2000-09-07,34.189999,0.0,27.120001000000002,0.0,10.85,0.0,10.43,0.0,10.9,0.0,VUSTX,790.9615839884658,VUSTX,802.3501061232733,16618.240927865438
1248,2000-09-08,33.939999,0.0,26.59,0.0,10.87,0.0,10.45,0.0,10.87,0.0,VUSTX,790.9615839884658,VUSTX,802.3501061232733,16650.10716166767
1249,2000-09-11,33.810001,0.0,26.43,0.0,10.69,0.0,10.41,0.0,10.74,0.0,VUSTX,790.9615839884658,VUSTX,802.3501061232733,16586.374694063205
1250,2000-09-12,33.669998,0.0,26.290001,0.0,10.55,0.0,10.4,0.0,10.61,0.0,VUSTX,790.9615839884658,VUSTX,802.3501061232733,16570.441577162088
1251,2000-09-13,33.759997999999996,0.0,26.120001000000002,0.0,10.6,0.0,10.43,0.0,10.65,0.0,VUSTX,790.9615839884658,VUSTX,802.3501061232733,16618.240927865438
1252,2000-09-14,33.759997999999996,0.0,26.27,0.0,10.56,0.0,10.36,0.0,10.66,0.0,VUSTX,790.9615839884658,VUSTX,802.3501061232733,16506.709109557618
1253,2000-09-15,33.369999,0.0,26.08,0.0,10.55,0.0,10.28,0.0,10.51,0.0,VUSTX,790.9615839884658,VUSTX,802.3501061232733,16379.244174348678
1254,2000-09-18,32.779999,0.0,25.65,0.0,10.51,0.0,10.24,0.0,10.12,0.0,VUSTX,790.9615839884658,VUSTX,802.3501061232733,16315.51170674421
1255,2000-09-19,33.189999,0.0,25.639999,0.0,10.56,0.0,10.26,0.0,10.1,0.0,VUSTX,790.9615839884658,VUSTX,802.3501061232733,16347.377940546443
1256,2000-09-20,33.060001,0.0,25.190001000000002,0.0,10.72,0.0,10.22,0.0,10.22,0.0,VUSTX,790.9615839884658,VUSTX,802.3501061232733,16283.645472941975
1257,2000-09-21,32.93,0.0,24.959999,0.0,10.66,0.0,10.26,0.0,10.1,0.0,VUSTX,790.9615839884658,VUSTX,802.3501061232733,16347.377940546443
1258,2000-09-22,32.939999,0.09,25.809998999999998,0.0,10.3,0.0,10.28,0.0,9.95,0.0,VUSTX,790.9615839884658,VUSTX,802.3501061232733,16379.244174348678
1259,2000-09-25,32.759997999999996,0.0,25.85,0.0,10.44,0.0,10.29,0.0,10.15,0.0,VUSTX,790.9615839884658,VUSTX,802.3501061232733,16395.177291249795
1260,2000-09-26,32.459998999999996,0.0,25.790001,0.0,10.42,0.0,10.33,0.0,10.13,0.0,VUSTX,790.9615839884658,VUSTX,802.3501061232733,16458.909758854265
1261,2000-09-27,32.419998,0.0,25.950001,0.0,10.25,0.0,10.29,0.0,10.13,0.0,VUSTX,790.9615839884658,VUSTX,802.3501061232733,16395.177291249795
1262,2000-09-28,33.189999,0.0,25.93,0.0,10.27,0.0,10.3,0.0,10.22,0.0,VUSTX,790.9615839884658,VUSTX,802.3501061232733,16411.110408150915
1263,2000-09-29,32.779999,0.0,25.940001000000002,0.0,10.41,0.0,10.32,0.051,10.25,0.0,VUSTX,800.5928070808549,VUSTX,800.5928070808549,16524.235538148845
1264,2000-10-02,32.560001,0.0,26.1,0.0,10.47,0.0,10.27,0.0,10.15,0.0,VUSTX,800.5928070808549,VUSTX,800.5928070808549,16444.17625744076
1265,2000-10-03,32.18,0.0,26.110001,0.0,10.53,0.0,10.25,0.0,10.09,0.0,VUSTX,800.5928070808549,VUSTX,800.5928070808549,16412.152545157525
1266,2000-10-04,32.400002,0.0,25.879998999999998,0.0,10.52,0.0,10.24,0.0,10.09,0.0,VUSTX,800.5928070808549,VUSTX,800.5928070808549,16396.14068901591
1267,2000-10-05,32.330002,0.0,25.959999,0.0,10.49,0.0,10.29,0.0,10.14,0.0,VUSTX,800.5928070808549,VUSTX,800.5928070808549,16476.19996972399
1268,2000-10-06,31.65,0.0,25.73,0.0,10.48,0.0,10.34,0.0,10.08,0.0,VUSTX,800.5928070808549,VUSTX,800.5928070808549,16556.25925043208
1269,2000-10-09,31.549999,0.0,25.219998999999998,0.0,10.43,0.0,10.34,0.0,9.93,0.0,VUSTX,800.5928070808549,VUSTX,800.5928070808549,16556.25925043208
1270,2000-10-10,31.120001000000002,0.0,25.219998999999998,0.0,10.4,0.0,10.36,0.0,9.87,0.0,VUSTX,800.5928070808549,VUSTX,800.5928070808549,16588.28296271531
1271,2000-10-11,30.59,0.0,24.84,0.0,10.27,0.0,10.37,0.0,9.63,0.0,VUSTX,800.5928070808549,VUSTX,800.5928070808549,16604.294818856928
1272,2000-10-12,29.76,0.0,24.66,0.0,10.22,0.0,10.39,0.0,9.4,0.0,VUSTX,800.5928070808549,VUSTX,800.5928070808549,16636.318531140165
1273,2000-10-13,30.860001,0.0,24.82,0.0,10.13,0.0,10.39,0.0,9.32,0.0,VUSTX,800.5928070808549,VUSTX,800.5928070808549,16636.318531140165
1274,2000-10-16,30.940001000000002,0.0,24.65,0.0,10.15,0.0,10.38,0.0,9.47,0.0,VUSTX,800.5928070808549,VUSTX,800.5928070808549,16620.30667499855
1275,2000-10-17,30.34,0.0,24.43,0.0,10.05,0.0,10.45,0.0,9.26,0.0,VUSTX,800.5928070808549,VUSTX,800.5928070808549,16732.389667989864
1276,2000-10-18,30.120001000000002,0.0,24.16,0.0,9.87,0.0,10.45,0.0,9.15,0.0,VUSTX,800.5928070808549,VUSTX,800.5928070808549,16732.389667989864
1277,2000-10-19,31.200001,0.0,24.540001,0.0,10.0,0.0,10.47,0.0,9.38,0.0,VUSTX,800.5928070808549,VUSTX,800.5928070808549,16764.4133802731
1278,2000-10-20,31.48,0.0,24.620001000000002,0.0,10.02,0.0,10.5,0.0,9.5,0.0,VUSTX,800.5928070808549,VUSTX,800.5928070808549,16812.44894869795
1279,2000-10-23,31.49,0.0,24.75,0.0,10.0,0.0,10.56,0.0,9.32,0.0,VUSTX,800.5928070808549,VUSTX,800.5928070808549,16908.520085547654
1280,2000-10-24,31.450001,0.0,25.290001,0.0,10.01,0.0,10.52,0.0,9.32,0.0,VUSTX,800.5928070808549,VUSTX,800.5928070808549,16844.472660981184
1281,2000-10-25,30.690001000000002,0.0,24.83,0.0,9.96,0.0,10.48,0.0,9.22,0.0,VUSTX,800.5928070808549,VUSTX,800.5928070808549,16780.425236414718
1282,2000-10-26,30.709999,0.0,24.67,0.0,9.92,0.0,10.49,0.0,9.2,0.0,VUSTX,800.5928070808549,VUSTX,800.5928070808549,16796.437092556334
1283,2000-10-27,31.02,0.0,25.27,0.0,9.93,0.0,10.48,0.0,9.31,0.0,VUSTX,800.5928070808549,VUSTX,800.5928070808549,16780.425236414718
1284,2000-10-30,31.27,0.0,25.42,0.0,9.83,0.0,10.47,0.0,9.3,0.0,VUSTX,800.5928070808549,VUSTX,800.5928070808549,16764.4133802731
1285,2000-10-31,32.110001000000004,0.0,25.74,0.0,9.8,0.0,10.43,0.052000000000000005,9.47,0.0,VUSTX,804.5842573174996,VUSTX,804.5842573174996,16783.62760764304
1286,2000-11-01,31.959999,0.0,26.0,0.0,10.07,0.0,10.45,0.0,9.67,0.0,VUSTX,804.5842573174996,VUSTX,804.5842573174996,16815.81097793574
1287,2000-11-02,32.290001000000004,0.0,26.02,0.0,10.09,0.0,10.44,0.0,9.77,0.0,VUSTX,804.5842573174996,VUSTX,804.5842573174996,16799.719292789392
1288,2000-11-03,32.27,0.0,26.120001000000002,0.0,10.19,0.0,10.36,0.0,9.72,0.0,VUSTX,804.5842573174996,VUSTX,804.5842573174996,16670.98581161859
1289,2000-11-06,32.330002,0.0,26.040001,0.0,10.35,0.0,10.33,0.0,9.75,0.0,VUSTX,804.5842573174996,VUSTX,804.5842573174996,16622.710756179542
1290,2000-11-07,32.330002,0.0,26.0,0.0,10.33,0.0,10.33,0.0,9.75,0.0,VUSTX,804.5842573174996,VUSTX,804.5842573174996,16622.710756179542
1291,2000-11-08,31.719998999999998,0.0,25.82,0.0,10.29,0.0,10.35,0.0,9.67,0.0,VUSTX,804.5842573174996,VUSTX,804.5842573174996,16654.89412647224
1292,2000-11-09,31.43,0.0,25.68,0.0,10.13,0.0,10.38,0.0,9.58,0.0,VUSTX,804.5842573174996,VUSTX,804.5842573174996,16703.169181911293
1293,2000-11-10,30.610001,0.0,25.5,0.0,10.02,0.0,10.37,0.0,9.54,0.0,VUSTX,804.5842573174996,VUSTX,804.5842573174996,16687.07749676494
1294,2000-11-13,30.219998999999998,0.0,25.059998999999998,0.0,9.88,0.0,10.41,0.0,9.29,0.0,VUSTX,804.5842573174996,VUSTX,804.5842573174996,16751.44423735034
1295,2000-11-14,31.01,0.0,25.620001000000002,0.0,9.98,0.0,10.44,0.0,9.44,0.0,VUSTX,804.5842573174996,VUSTX,804.5842573174996,16799.719292789392
