,File,CAGR,StDev,DrawDown,Sharpe,MaR,SM
197,Mom_5 T_4 SMA_200,10.054986067175653,11.170881724994185,-0.17359620412662569,0.9001067520640039,0.579216931485511,0.521357070939902
198,Mom_5 T_4 SMA_250,10.376462923025542,11.304592222438698,-0.1735962041266258,0.9178980293007921,0.5977355884726988,0.5486603187020395
199,Mom_5 T_4 SMA_300,10.489262562210765,11.455402916523148,-0.17359620412662558,0.9156607269641444,0.6042334056198386,0.5532727994458821
200,Mom_6 T_1 SMA_25,10.711361491531513,13.133816220093394,-0.22389267894542242,0.8155559139882151,0.47841499516572333,0.39017417864804904
201,Mom_6 T_1 SMA_50,8.207919428915167,13.484257217917637,-0.19391319159424636,0.60870386082584,0.42327803288854254,0.25765097282202276
202,Mom_6 T_1 SMA_75,12.775445162620258,13.793198326992412,-0.17527731141924907,0.9262134031393955,0.7288704430239937,0.6750895734809721
203,Mom_6 T_1 SMA_100,11.559325981109625,14.08043043138331,-0.1833661983074486,0.820949759841539,0.6303956829452394,0.5175231845190372
204,Mom_6 T_1 SMA_125,11.168663360521291,14.443081162398045,-0.22131384829333567,0.773288139486361,0.5046527113711397,0.3902419562629361
205,Mom_6 T_1 SMA_150,11.251904253772071,14.628753177778952,-0.2669602876587419,0.7691635860576069,0.4214823242981928,0.32418885601709324
206,Mom_6 T_1 SMA_175,12.38060770900049,14.786517278666112,-0.248440797129734,0.8372903149319108,0.49833231305144404,0.4172488193355911
207,Mom_6 T_1 SMA_200,12.231445547698216,15.003571414264316,-0.24844079712973433,0.8152356002431154,0.49232838120830164,0.4013636233710711
208,Mom_6 T_1 SMA_250,11.348876886728787,15.334989283646784,-0.27803494896304204,0.7400642202489973,0.40818166669533845,0.30208064688282177
209,Mom_6 T_1 SMA_300,11.875754601244925,15.485050656323391,-0.24737941299790356,0.7669173879257157,0.48006236482360665,0.3681681748719624
210,Mom_6 T_2 SMA_25,9.059387240025751,11.80898184558813,-0.19246107715972738,0.7671607390446082,0.4707126954561925,0.36111229932385225
211,Mom_6 T_2 SMA_50,9.412119421415866,12.055853709636795,-0.18944241239532444,0.7807094916797414,0.4968327473456605,0.38788204163008
212,Mom_6 T_2 SMA_75,12.228487551762711,12.229046264217631,-0.17359620412662558,0.9999543126714179,0.7044213675803035,0.7043891844498226
213,Mom_6 T_2 SMA_100,11.591866093732284,12.432110940172953,-0.1735962041266258,0.9324133407042312,0.6677488227379017,0.6226179105603644
214,Mom_6 T_2 SMA_125,11.298777416811156,12.684721740710442,-0.17359620412662558,0.8907390834241774,0.650865465270746,0.579751307967715
215,Mom_6 T_2 SMA_150,11.47616177382611,12.887090798741314,-0.20353516500210522,0.8905160949860763,0.5638417210955861,0.5021101276602696
216,Mom_6 T_2 SMA_175,12.197349533884893,13.013915409344733,-0.20571081824066517,0.9372544042453588,0.5929367078602046,0.5557325408807204
217,Mom_6 T_2 SMA_200,11.370692232487055,13.168567001603384,-0.22197592022614898,0.8634722541262522,0.5122489061382243,0.44231271765687946
218,Mom_6 T_2 SMA_250,12.000204987807406,13.381094891338169,-0.2177625897321891,0.8968029212299631,0.551068252933877,0.49419961902819304
219,Mom_6 T_2 SMA_300,12.281282986252616,13.530602080514695,-0.21776258973218932,0.9076671468994559,0.5639757959049115,0.5119023015893609
220,Mom_6 T_3 SMA_25,7.914151701492389,11.023107943952125,-0.17868771902117964,0.7179601017909402,0.4429040644116306,0.31798744716859545
221,Mom_6 T_3 SMA_50,8.117553947740742,11.165542143569626,-0.19306420220368836,0.7270183429844239,0.4204587828859379,0.30568124762698223
222,Mom_6 T_3 SMA_75,10.383120983417648,11.290123158078636,-0.17359620412662569,0.9196641026885536,0.598119125683412,0.5500686890224973
223,Mom_6 T_3 SMA_100,10.033633224910844,11.403662072464554,-0.17359620412662558,0.8798606238199743,0.5779869021555363,0.5085479162903446
224,Mom_6 T_3 SMA_125,9.617782767173399,11.546427813290682,-0.17359620412662546,0.8329660846363852,0.5540318589085015,0.46148974827883266
225,Mom_6 T_3 SMA_150,9.907345115040457,11.654927565172994,-0.17359620412662535,0.8500563439489212,0.5707120823801997,0.48513742619558803
226,Mom_6 T_3 SMA_175,10.307845400608073,11.781603584167984,-0.17420228994811804,0.8749102214285724,0.5917169862507557,0.5176992394636962
227,Mom_6 T_3 SMA_200,10.019190682106483,11.924954213241541,-0.1855912292685904,0.8401869309469644,0.5398525954912752,0.45357709536956753
228,Mom_6 T_3 SMA_250,10.762757360192499,12.121629594647006,-0.1901773533551009,0.8878969016629089,0.5659326502507467,0.5024898467075166
229,Mom_6 T_3 SMA_300,10.782224507298954,12.291638845804652,-0.19017735335510055,0.8771999114649478,0.56695628144358,0.49733399988680443
230,Mom_6 T_4 SMA_25,7.500421694182791,10.719283799492874,-0.17359620412662569,0.6997129504620107,0.4320613882036144,0.30231894872066317
231,Mom_6 T_4 SMA_50,7.972018112173829,10.779765442114591,-0.18725413605324592,0.7395353966635115,0.42573255150460204,0.31484429134952474
232,Mom_6 T_4 SMA_75,9.96069589300015,10.797953912974322,-0.17359620412662558,0.9224614193835221,0.5737853510745292,0.5292948493736828
233,Mom_6 T_4 SMA_100,9.738285666718927,10.845248037654974,-0.17359620412662546,0.8979311153518439,0.5609734219542942,0.50371549045816
234,Mom_6 T_4 SMA_125,9.17834106266362,10.948452392636568,-0.1735962041266259,0.8383231468254413,0.5287178431602504,0.44323640606086123
235,Mom_6 T_4 SMA_150,9.186691249627966,11.007004910417782,-0.17359620412662546,0.8346222541368228,0.5291988552311294,0.4416811414396314
236,Mom_6 T_4 SMA_175,9.54878455974615,11.11770024784828,-0.17359620412662546,0.8588812746228,0.5500572208814557,0.47243384698613966
237,Mom_6 T_4 SMA_200,9.495018666963006,11.226510409224197,-0.1735962041266259,0.8457675912509268,0.5469600395200505,0.4626010751353848
238,Mom_6 T_4 SMA_250,10.18480424483239,11.358513965548639,-0.17359620412662558,0.8966669650381897,0.5866951006257792,0.5260701152808928
239,Mom_6 T_4 SMA_300,10.384973778482642,11.51824070870826,-0.17359620412662558,0.9016111089457592,0.5982258558434591,0.539367077287047
240,Mom_7 T_1 SMA_25,9.345193830846842,13.234033384356641,-0.22389267894542275,0.7061485761320035,0.41739613259640684,0.29474368471595763
241,Mom_7 T_1 SMA_50,9.094046995289995,13.451890915337868,-0.22244349983649014,0.6760422792992581,0.40882502756766037,0.27638300347142314
242,Mom_7 T_1 SMA_75,13.447506190017622,13.76816677343148,-0.17527731141924907,0.976710001506327,0.7672131710106097,0.7493447774134465
243,Mom_7 T_1 SMA_100,12.303858227488185,14.045083155759695,-0.18336619830744838,0.8760260150145528,0.6709992540096416,0.587812802567804
244,Mom_7 T_1 SMA_125,11.046135086232468,14.464652811775002,-0.22079306417118827,0.7636640318971446,0.5002935725221889,0.3820562067245213
245,Mom_7 T_1 SMA_150,10.792361788649018,14.63734814650893,-0.2668440652429497,0.7373167380201339,0.40444451252168756,0.29820370868263385
246,Mom_7 T_1 SMA_175,12.504189152195021,14.784971154199209,-0.24844079712973455,0.8457364591234658,0.5033065944344639,0.4256647370304938
247,Mom_7 T_1 SMA_200,12.224106563546044,15.019462013173825,-0.2484407971297341,0.8138844489119565,0.4920329794773078,0.4004579903483967
248,Mom_7 T_1 SMA_250,11.573431764282006,15.43138308251672,-0.2523950297926095,0.7499931601979569,0.4585443609484616,0.34390513435868936
249,Mom_7 T_1 SMA_300,11.561301605836483,15.612882509219943,-0.24737941299790367,0.740497573014409,0.4673510000581356,0.3460722812889063
250,Mom_7 T_2 SMA_25,8.157713756472095,11.695161371156614,-0.1924610771597276,0.6975289607026024,0.4238630416529277,0.2956567469244105
251,Mom_7 T_2 SMA_50,8.831026249255668,11.988679613211755,-0.18944241239532444,0.7366137501517438,0.46615887844730713,0.3433790396196018
252,Mom_7 T_2 SMA_75,12.061147395026639,12.16753718732189,-0.17359620412662558,0.9912562591215167,0.6947817468536884,0.6887067552920998
253,Mom_7 T_2 SMA_100,11.59697004935727,12.288955975258043,-0.17359620412662569,0.9436904219289268,0.6680428358271089,0.6304256256082812
254,Mom_7 T_2 SMA_125,11.339015583453339,12.503126019699438,-0.17359620412662558,0.9068944490832155,0.6531833826955321,0.5923683839999757
255,Mom_7 T_2 SMA_150,11.737760836083622,12.759898748718983,-0.20353516500210544,0.9198945122712687,0.5766944908985236,0.5304980974346251
256,Mom_7 T_2 SMA_175,12.79201687627265,12.909930333248013,-0.20571081824066528,0.9908664528830422,0.6218446353806735,0.6161649881039967
257,Mom_7 T_2 SMA_200,11.94702281723039,13.098815926081539,-0.22197592022614898,0.9120689140643796,0.5382125595000921,0.49088694467905925
258,Mom_7 T_2 SMA_250,12.197686632800963,13.416771668977203,-0.2177625897321891,0.9091372301583505,0.5601369201111193,0.5092413280592522
259,Mom_7 T_2 SMA_300,12.581783381224753,13.590446314286025,-0.21776258973218932,0.9257814710616984,0.5777752458169326,0.5348936170154343
260,Mom_7 T_3 SMA_25,7.923802798337931,11.02442951944581,-0.17868771902117975,0.7187494631229004,0.44344417410122783,0.3187252620602355
261,Mom_7 T_3 SMA_50,8.590905331455879,11.20295185235319,-0.19306420220368892,0.7668430110811689,0.4449766053673792,0.3412271999205981
262,Mom_7 T_3 SMA_75,10.995548404926737,11.365237885646534,-0.17359620412662558,0.96747191000844,0.6333979743535347,0.6127947480432911
263,Mom_7 T_3 SMA_100,10.822234218320826,11.451058870768563,-0.1735962041266258,0.9450858947155573,0.6234142199576435,0.5891799858470707
264,Mom_7 T_3 SMA_125,10.743491416756346,11.627296741787298,-0.17359620412662558,0.923988752961413,0.6188782451095396,0.5718365379337113
265,Mom_7 T_3 SMA_150,10.881518348175433,11.748728824316618,-0.17359620412662558,0.926186867608494,0.6268292790686927,0.580561046505923
266,Mom_7 T_3 SMA_175,11.348404043051552,11.879326586487506,-0.17420228994811782,0.9553070168102064,0.6514497625967727,0.62233452930804
267,Mom_7 T_3 SMA_200,11.070263621124155,12.052669298508567,-0.18559122926859017,0.9184906137343387,0.5964863568581206,0.5478671199947749
268,Mom_7 T_3 SMA_250,11.291984200617279,12.322701744710132,-0.190177353355101,0.9163562045526812,0.593760718687297,0.5440963185887637
269,Mom_7 T_3 SMA_300,11.459436120293764,12.49278481213845,-0.190177353355101,0.9172843599418565,0.6025657586524824,0.5527241462484215
270,Mom_7 T_4 SMA_25,7.4954368519870584,10.675767314044904,-0.17359620412662558,0.702098184748384,0.43177423663709213,0.3031479077640216
271,Mom_7 T_4 SMA_50,8.41479501186775,10.803915168736117,-0.18725413605324626,0.7788653354311874,0.4493783255860889,0.3500052002931145
272,Mom_7 T_4 SMA_75,10.453252266476309,10.879591906888008,-0.17359620412662558,0.9608129014341266,0.6021590344712512,0.578562169035095
273,Mom_7 T_4 SMA_100,10.65113784344318,10.928281218739409,-0.17359620412662569,0.9746398020192788,0.6135582224870515,0.5979982644920805
274,Mom_7 T_4 SMA_125,10.519651099114324,11.041410175580701,-0.17359620412662569,0.9527452500931172,0.6059839356533977,0.5773483163265078
275,Mom_7 T_4 SMA_150,10.617338195273573,11.118449940028023,-0.1735962041266258,0.954929711654286,0.6116111955725136,0.5840457026325936
276,Mom_7 T_4 SMA_175,10.919740695935776,11.225147647911598,-0.17359620412662535,0.9727926115936085,0.6290310753552334,0.6119167825683535
277,Mom_7 T_4 SMA_200,10.750756428835317,11.411977795912634,-0.17359620412662558,0.942059003364505,0.619296745739523,0.5834140750782563
278,Mom_7 T_4 SMA_250,10.755061890757478,11.649639740137284,-0.17359620412662546,0.9232098271418938,0.6195447616419345,0.5719698123021162
279,Mom_7 T_4 SMA_300,10.902720683574717,11.812523977589837,-0.17359620412662524,0.9229797716608952,0.6280506384587772,0.5796780348761615
280,Mom_8 T_1 SMA_25,10.065188415148718,13.02235742192716,-0.22389267894542264,0.7729160004624712,0.4495541552567811,0.3474675996723561
281,Mom_8 T_1 SMA_50,9.595591436094653,13.29490974407742,-0.1891957033054743,0.7217492725265976,0.50717808430362,0.36605541338757114
282,Mom_8 T_1 SMA_75,13.734436581105847,13.583931134193639,-0.17527731141924907,1.011079667986048,0.7835832527265433,0.792265095006181
283,Mom_8 T_1 SMA_100,12.054170619787374,13.769288509646525,-0.1833661983074486,0.8754388878802584,0.6573823709632811,0.5754980917481822
284,Mom_8 T_1 SMA_125,10.936879364638763,14.126099983728784,-0.2021090150611683,0.774232051113645,0.5411376311605257,0.4189660981081929
285,Mom_8 T_1 SMA_150,11.302244740463262,14.264259471574631,-0.23565774981171173,0.7923471080280067,0.4796042035321837,0.38001300366680124
286,Mom_8 T_1 SMA_175,12.590868833846457,14.486967292227598,-0.2021090150611683,0.869116950419401,0.6229741325509814,0.5414373782728806
287,Mom_8 T_1 SMA_200,11.7365062105385,14.72963277398445,-0.2243796522764202,0.7967955746505491,0.5230646402856501,0.41677559063578734
288,Mom_8 T_1 SMA_250,12.684826281337159,15.142233830010538,-0.27803494896304215,0.8377116892883387,0.45623135971382117,0.38219034305218086
289,Mom_8 T_1 SMA_300,12.230621946923058,15.258408381279784,-0.2420860343762805,0.8015660376431233,0.5052179890688238,0.4049655816439238
290,Mom_8 T_2 SMA_25,8.582973807621341,11.730544605125159,-0.18852594104656184,0.7316773514395384,0.4552675223353762,0.33310893493878896
291,Mom_8 T_2 SMA_50,9.729478436615002,11.924195343433945,-0.18944241239532444,0.8159442340880919,0.5135850158153461,0.41905673236857316
292,Mom_8 T_2 SMA_75,12.447355165536568,12.096648490090292,-0.17359620412662558,1.0289920531074024,0.717029224697629,0.7378173740596222
293,Mom_8 T_2 SMA_100,11.937172830297339,12.19035487852333,-0.1735962041266258,0.9792309534259711,0.687640198721744,0.6733585674083176
294,Mom_8 T_2 SMA_125,11.251383845435292,12.434667503751415,-0.17482587633255076,0.9048399438136051,0.6435765735292586,0.5823337906319668
295,Mom_8 T_2 SMA_150,11.675051689842908,12.646606373008193,-0.20353516500210533,0.9231766487775814,0.5736134927702613,0.5295465819492533
296,Mom_8 T_2 SMA_175,12.273941239985708,12.796101678999955,-0.20571081824066495,0.9591937879118936,0.5966599785542729,0.5723125449249022
297,Mom_8 T_2 SMA_200,11.18354730559108,13.020919371700263,-0.22197592022614887,0.8588907577369278,0.5038180400016944,0.43272465813858907
298,Mom_8 T_2 SMA_250,11.964131833780268,13.437154003518677,-0.21776258973218898,0.8903769228697773,0.549411717067386,0.48918351403105986
299,Mom_8 T_2 SMA_300,12.465384818867342,13.6319098695213,-0.21776258973218932,0.9144268806191189,0.5724300410918897,0.5234454168483307
300,Mom_8 T_3 SMA_25,7.988215058218784,10.965973102666174,-0.20756775355192036,0.7284547375259015,0.38484855771301857,0.2803447550960587
301,Mom_8 T_3 SMA_50,9.051677396205626,11.053950939522664,-0.18417659283466292,0.818863539898839,0.4914673062896436,0.4024446581728845
302,Mom_8 T_3 SMA_75,11.154156263153258,11.223828946804087,-0.17359620412662535,0.9937924318001418,0.6425345714942673,0.6385459943209499
303,Mom_8 T_3 SMA_100,11.069822240203987,11.316716037703923,-0.17359620412662524,0.9781832647671498,0.6376765146390755,0.6237644949549881
304,Mom_8 T_3 SMA_125,11.067578169765513,11.478468382400921,-0.17359620412662569,0.9642033937850633,0.6375472450821866,0.6147252174065618
305,Mom_8 T_3 SMA_150,11.33215329751238,11.60111159275036,-0.17359620412662546,0.9768161617024653,0.6527880810830645,0.6376539477686768
306,Mom_8 T_3 SMA_175,11.569105921715916,11.733488745088758,-0.1742022899481176,0.9859902858438717,0.6641190494775658,0.6548149314287455
307,Mom_8 T_3 SMA_200,11.048595808976902,11.904762231789705,-0.18559122926859006,0.9280820224593355,0.5953188549113616,0.5525047268743122
308,Mom_8 T_3 SMA_250,11.597670080800416,12.28040561116012,-0.19017735335510078,0.944404480440023,0.609834445384522,0.5759303825477992
309,Mom_8 T_3 SMA_300,11.874946999136892,12.423522865905596,-0.19017735335510078,0.9558437753373333,0.6244143579474413,0.5968425772753193
310,Mom_8 T_4 SMA_25,7.719840741523698,10.52963445471315,-0.20429179394520391,0.733153726724885,0.37788305601713734,0.2770463707851527
311,Mom_8 T_4 SMA_50,8.835019588252058,10.605049115478934,-0.17359620412662546,0.8330955841926867,0.5089408280959629,0.4239963565021159
312,Mom_8 T_4 SMA_75,10.630633188454786,10.691093837443715,-0.1735962041266258,0.9943447649129057,0.6123770529395051,0.6089139167431902
313,Mom_8 T_4 SMA_100,10.545709498371924,10.736443130918152,-0.17359620412662546,0.9822349329083703,0.607485028340805,0.59669301605517
314,Mom_8 T_4 SMA_125,10.500551498881805,10.834442948569542,-0.17359620412662558,0.9691824073214746,0.6048837042094786,0.5862426445952732
315,Mom_8 T_4 SMA_150,10.781033892370306,10.903727520667712,-0.1735962041266258,0.9887475518748206,0.6210408773976606,0.6140526471411275
316,Mom_8 T_4 SMA_175,10.924166518929246,11.014933466697823,-0.1735962041266258,0.9917596462980918,0.6292860246506808,0.6241004852278915
317,Mom_8 T_4 SMA_200,10.625001455656612,11.204844054011346,-0.17359620412662569,0.9482507212452324,0.6120526372746292,0.5803793547357138
318,Mom_8 T_4 SMA_250,10.980780865717875,11.499016162377211,-0.17683365220814218,0.9549322055607755,0.6209666954564135,0.5929810960719794
319,Mom_8 T_4 SMA_300,11.222463860496967,11.652490863376975,-0.17359620412662558,0.9630957013464344,0.6464694269646017,0.6226119261615006
320,Mom_9 T_1 SMA_25,9.20586613382184,13.072360355838017,-0.24031717095035654,0.7042237119565458,0.38307150909842974,0.2697680400820919
321,Mom_9 T_1 SMA_50,9.161479283162222,13.566959412098035,-0.2321328680342266,0.675278741896484,0.39466532080288674,0.2665091013019456
322,Mom_9 T_1 SMA_75,12.814397049457815,13.839739089387598,-0.199891870561551,0.925913195811905,0.6410664432454739,0.593571879193188
323,Mom_9 T_1 SMA_100,11.65338146271704,13.936522233334736,-0.17527731141924907,0.8361757164096034,0.6648539601821652,0.555934736463084
324,Mom_9 T_1 SMA_125,10.63019793698119,14.274045327345961,-0.22079306417118816,0.7447221648242945,0.48145524755882946,0.35855039422802815
325,Mom_9 T_1 SMA_150,10.190682123954598,14.473220810741582,-0.2668440652429499,0.7041060353609326,0.3818965250239471,0.2688956481527286
326,Mom_9 T_1 SMA_175,12.210872330804335,14.599308247971207,-0.24844079712973444,0.8364007474464565,0.49150028787050964,0.4110912081450428
327,Mom_9 T_1 SMA_200,11.421025730343981,14.802237548866593,-0.24844079712973433,0.771574276702409,0.45970814223317713,0.3546989773377718
328,Mom_9 T_1 SMA_250,11.803647317669718,15.186680298406872,-0.25239502979260975,0.777236834234797,0.4676656005218742,0.3634869308301367
329,Mom_9 T_1 SMA_300,12.794171394784893,15.44687534552651,-0.24737941299790378,0.8282692200588093,0.5171882025159995,0.42837106912154443
330,Mom_9 T_2 SMA_25,8.816518505287373,11.812060384902397,-0.23774181656498306,0.7463997150366942,0.3708442474560429,0.2767980406241877
331,Mom_9 T_2 SMA_50,9.804798096231693,12.08981010100264,-0.1967112468807255,0.810996865485799,0.4984360707233361,0.4042300910016836
332,Mom_9 T_2 SMA_75,11.981217992850567,12.222940484789543,-0.1735962041266258,0.9802238673877387,0.6901774179411861,0.6765283777979931
333,Mom_9 T_2 SMA_100,11.373073911632092,12.341761886540954,-0.17359620412662569,0.9215113705956972,0.6551453108580801,0.6037238533481736
334,Mom_9 T_2 SMA_125,10.900292513080355,12.58088459999852,-0.17929567595835583,0.8664170175348114,0.6079506633284406,0.5267388005293377
335,Mom_9 T_2 SMA_150,10.903400326819224,12.763203685493455,-0.2035351650021051,0.8542839709760279,0.5357010581786421,0.4576408272369105
336,Mom_9 T_2 SMA_175,11.816099209244513,12.91258189782881,-0.20571081824066506,0.9150841638596952,0.574403393574597,0.5256274491273815
337,Mom_9 T_2 SMA_200,10.727186142550682,13.133371220827478,-0.2219759202261492,0.8167884667372409,0.4832590008691852,0.39472037835691276
338,Mom_9 T_2 SMA_250,11.38699448817604,13.521442103819117,-0.2177625897321891,0.842143493330478,0.5229086640721946,0.4403641290545314
339,Mom_9 T_2 SMA_300,12.154288131654445,13.7031134423516,-0.2177625897321892,0.8869727440254366,0.5581439928043721,0.49505850885900743
340,Mom_9 T_3 SMA_25,8.108446410795533,11.19130450885995,-0.24026953433795162,0.7245309431421713,0.337472931519923,0.2445095813590832
341,Mom_9 T_3 SMA_50,10.281933344119931,11.244104856782178,-0.2020488027110775,0.9144288029222809,0.5088836561344402,0.4653378725057298
342,Mom_9 T_3 SMA_75,11.900045565056661,11.336770646538959,-0.17359620412662535,1.0496856588246908,0.6855014846048404,0.7195610774927356
343,Mom_9 T_3 SMA_100,11.600539678096201,11.430348270998085,-0.17359620412662546,1.0148894332056302,0.6682484640985855,0.6781983049695464
344,Mom_9 T_3 SMA_125,11.350086709567787,11.558751975904773,-0.17359620412662558,0.9819474224577215,0.6538211343197768,0.6420179775936886
345,Mom_9 T_3 SMA_150,11.519208839416816,11.674967763360199,-0.17359620412662546,0.9866587277069659,0.6635634055117019,0.6547106254350773
346,Mom_9 T_3 SMA_175,11.850017603928919,11.816523353606014,-0.17420228994811793,1.0028345266471872,0.6802446516322012,0.6821728232238592
347,Mom_9 T_3 SMA_200,11.274896416797041,12.019719386010205,-0.1855912292685904,0.9380332480906279,0.6075123518083844,0.569866784621995
348,Mom_9 T_3 SMA_250,11.901230282718434,12.394176628607363,-0.1901773533551009,0.9602275842389445,0.6257963986120023,0.6009069640646345
349,Mom_9 T_3 SMA_300,12.38973536788086,12.533602554848166,-0.19017735335510078,0.9885214816460207,0.651483215498674,0.6440051534522631
350,Mom_9 T_4 SMA_25,7.689988439154227,10.726789443939012,-0.22917625329817748,0.716895626538034,0.3355490950080639,0.24055367870007627
351,Mom_9 T_4 SMA_50,9.711256992737226,10.830700435615428,-0.17359620412662546,0.8966416392427354,0.5594164366436025,0.5015960707714496
352,Mom_9 T_4 SMA_75,11.11432802097414,10.859737353174609,-0.17359620412662558,1.0234435382293208,0.6402402677461231,0.6552497649389799
353,Mom_9 T_4 SMA_100,10.95732896751349,10.930307183628607,-0.17359620412662535,1.0024721888809636,0.6311963457173835,0.6327567823049708
354,Mom_9 T_4 SMA_125,10.739306558721061,11.032843790773283,-0.17359620412662546,0.9733942365523469,0.6186371765875445,0.6021778622073323
355,Mom_9 T_4 SMA_150,10.8550518661779,11.097943149022512,-0.17359620412662558,0.9781138469009002,0.6253046787970055,0.6116191648632707
356,Mom_9 T_4 SMA_175,11.1181435515735,11.19959311082983,-0.17359620412662546,0.9927274537163703,0.6404600611810408,0.6358022857432853
357,Mom_9 T_4 SMA_200,10.815037047324804,11.395048639923367,-0.17359620412662558,0.949099682596663,0.6229996273095946,0.5912887485373756
358,Mom_9 T_4 SMA_250,11.130226358289995,11.71095682629193,-0.1768336522081424,0.9504113560816693,0.6294178862057965,0.5982059067709089
359,Mom_9 T_4 SMA_300,11.322859177778488,11.84168908447796,-0.17359620412662569,0.9561861569748904,0.6522526938157757,0.6236749966762264
360,Mom_10 T_1 SMA_25,8.443626193467368,13.134074198164416,-0.24031717095035643,0.6428794345205867,0.3513534284743895,0.22587789341448491
361,Mom_10 T_1 SMA_50,8.398204112093378,13.573695877646937,-0.240333580621647,0.6187116749774451,0.34943947867670333,0.21620228515530832
362,Mom_10 T_1 SMA_75,12.345681179627155,13.80334800183406,-0.19989187056155122,0.894397589482405,0.6176179724040174,0.5523960257391637
363,Mom_10 T_1 SMA_100,10.667059213449237,13.880648555768865,-0.17527731141924896,0.7684842081111517,0.6085818596301096,0.46768554846865684
364,Mom_10 T_1 SMA_125,9.832160224953235,14.204547337382776,-0.22079306417118827,0.6921839880865106,0.44531109986906253,0.3082372130465581
365,Mom_10 T_1 SMA_150,9.399873041561202,14.384188664491372,-0.2668440652429499,0.65348649554115,0.3522608993759343,0.23019774064935297
366,Mom_10 T_1 SMA_175,11.005057480417225,14.569403292001857,-0.22086046664109082,0.7553540292524303,0.4982810028333856,0.37637856319013946
367,Mom_10 T_1 SMA_200,9.75017071800579,14.80749800958669,-0.24679495515245387,0.6584617274095409,0.39507171903018723,0.2601396065632739
368,Mom_10 T_1 SMA_250,10.673793530865638,15.252594560164702,-0.26122523910329487,0.6998018264212209,0.4086049865436225,0.2859425158680454
369,Mom_10 T_1 SMA_300,12.003608289573965,15.551777487393286,-0.258353533954777,0.7718479961087684,0.4646194733947442,0.35861560949284454
370,Mom_10 T_2 SMA_25,9.063280120723348,11.721972104295828,-0.23904635500610594,0.7731873135410269,0.37914320511148747,0.2931487162074855
371,Mom_10 T_2 SMA_50,9.744346604471342,11.852016992450267,-0.23325648932972354,0.8221677888817144,0.4177524334895164,0.34346259454203115
372,Mom_10 T_2 SMA_75,11.92471485331319,12.027142688391095,-0.17359620412662546,0.9914836102196767,0.6869225576277579,0.6810724573781033
373,Mom_10 T_2 SMA_100,11.532838886169628,12.160896672312472,-0.1801822875825435,0.9483543193346273,0.6400650719281331,0.607008475618274
374,Mom_10 T_2 SMA_125,11.482753377905164,12.464031258099393,-0.1822742645475165,0.9212712275928726,0.6299711814177563,0.5803743236528687
375,Mom_10 T_2 SMA_150,11.459617521105958,12.632020185946875,-0.2064624995133233,0.9071880310842747,0.5550459549854696,0.5035310470645591
376,Mom_10 T_2 SMA_175,11.911660985107119,12.800104573591831,-0.2126432063412398,0.9305909117088247,0.5601712460068838,0.5212902705346143
377,Mom_10 T_2 SMA_200,10.831588097675017,13.013602440454148,-0.2274540585487257,0.8323281848540177,0.4762099285801335,0.3963629454645639
378,Mom_10 T_2 SMA_250,11.652293481448295,13.399630322139277,-0.21776258973218898,0.8695981307929086,0.5350916103532125,0.465314664166121
379,Mom_10 T_2 SMA_300,12.37812829577225,13.663450424119036,-0.21776258973218932,0.9059299014194901,0.5684230845617343,0.5149514689615745
380,Mom_10 T_3 SMA_25,8.264418036160848,11.00447133945057,-0.24026953433795217,0.7510054578027074,0.34396445887044896,0.25831918590186204
381,Mom_10 T_3 SMA_50,9.87961278738183,11.050519936302418,-0.19681346776991082,0.8940405378507121,0.5019784925964423,0.448789121510413
382,Mom_10 T_3 SMA_75,11.468457563158685,11.192931912175004,-0.17359620412662558,1.0246160392241805,0.6606398809730479,0.6769022181961385
383,Mom_10 T_3 SMA_100,11.428316676673255,11.304469123904429,-0.17359620412662524,1.0109556274966454,0.6583275673664597,0.6655399589652994
384,Mom_10 T_3 SMA_125,11.171994524464179,11.489512542700647,-0.17359620412662569,0.9723645353050083,0.6435621435774614,0.6257770046795933
385,Mom_10 T_3 SMA_150,11.390566191529249,11.612292341139257,-0.17359620412662558,0.9809059104700205,0.6561529527005484,0.6436243094763238
386,Mom_10 T_3 SMA_175,11.570039138474698,11.745938183651754,-0.17420228994811815,0.9850246917337028,0.6641726203438857,0.6542264306122016
387,Mom_10 T_3 SMA_200,11.292467891552494,11.921933243317252,-0.18559122926859006,0.947201067233152,0.6084591354912513,0.5763331425050743
388,Mom_10 T_3 SMA_250,12.13645330044988,12.283593116645987,-0.19017735335510055,0.9880214351941768,0.638165012097345,0.630520711143128
389,Mom_10 T_3 SMA_300,12.643163013685243,12.440007141924278,-0.19017735335510055,1.0163308484829003,0.6648090737743014,0.6756659700281669
390,Mom_10 T_4 SMA_25,7.204698019472988,10.569888498241838,-0.2291762532981776,0.6816247891991856,0.31437367160807317,0.21428488763962686
391,Mom_10 T_4 SMA_50,8.899328481451185,10.607793665485627,-0.17359620412662546,0.8389424570357885,0.5126453384291623,0.4300799398097047
392,Mom_10 T_4 SMA_75,10.217257093236732,10.665420016708106,-0.1735962041266258,0.9579798148812427,0.5885645452122897,0.5638329540681322
393,Mom_10 T_4 SMA_100,10.269840659768592,10.724959014213876,-0.17359620412662535,0.9575645600284242,0.5915936187335937,0.566489083238257
